source_file,test_id,qid,type,clean_text,raw_text
math-grade6-practice-2023.js,math_grade6_practice_2023,16,multiple-choice,This line plot shows the number of letters in the names of 7 students. What is the balance point for this set of data?,"This line plot shows the number of letters in the names of 7 students. What is the balance point for this set of data? <br><img src=""images/16.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img>"
math-grade6-practice-2023.js,math_grade6_practice_2023,17,multiple-choice,"The table shows the number of minutes 10 students each used completing homework one night. The teacher removes the outlier from the data and recalculates the measures of center and spread. When the outlier is removed from the data, the —","The table shows the number of minutes 10 students each used completing homework one night.<br><br><img src=""images/17-18.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>The teacher removes the outlier from the data and recalculates the measures of center and spread. When the outlier is removed from the data, the —"
math-grade6-practice-2023.js,math_grade6_practice_2023,18,multiple-choice,Cole used 1 4 of his time reading his notes and 3 10 of his time completing problems. He used the rest of his time reviewing his textbook. Cole reviewed his textbook for exactly —,"<br><img src=""images/17-18.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>Cole used <math><mfrac><mn>1</mn><mn>4</mn></mfrac></math> of his time reading his notes and <math><mfrac><mn>3</mn><mn>10</mn></mfrac></math> of his time completing problems. He used the rest of his time reviewing his textbook. Cole reviewed his textbook for exactly —"
math-grade6-practice-2023.js,math_grade6_practice_2023,19,multiple-choice,The points on the coordinate plane show the proportional relationship between the x- and y-values. Which table of values represents the same proportional relationship that is shown in the graph?,"The points on the coordinate plane show the proportional relationship between the x- and y-values. Which table of values represents the same proportional relationship that is shown in the graph? <br><img src=""images/19.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img>"
math-grade6-practice-2023.js,math_grade6_practice_2023,20,multiple-choice,"Using the key shown, look at this equation mat. Which equation best represents the equation mat shown?","Using the key shown, look at this equation mat. Which equation best represents the equation mat shown? <br><img src=""images/20.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img>"
math-grade6-practice-2023.js,math_grade6_practice_2023,21,multiple-choice,What is the value of m for this equation? 18 = m 6,What is the value of m for this equation? <br><center>18 = <math><mfrac><mi>m</mi><mn>6</mn></mfrac></math></center>
math-grade6-practice-2023.js,math_grade6_practice_2023,22,multiple-choice,Mr. Hansen wrote and solved this equation on the board. r + 3 = 11 r + (3 - 3) = 11 - 3 r = 8 He used the key shown and drew a model to confirm the solution. Which of these best represents a model Mr. Hansen could use to confirm his solution?,"Mr. Hansen wrote and solved this equation on the board. <br><center>r + 3 = 11<br>r + (3 - 3) = 11 - 3<br>r = 8</center><br> He used the key shown and drew a model to confirm the solution. Which of these best represents a model Mr. Hansen could use to confirm his solution? <br><img src=""images/22.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img>"
math-grade6-practice-2023.js,math_grade6_practice_2023,23,multiple-choice,Which statement is true?,Which statement is true?
math-grade7-2014.js,math_grade7_2014,1,multiple-choice,Which of the following is true?,Which of the following is true?
math-grade7-2014.js,math_grade7_2014,2,multiple-choice,Which number is a square root of 400?,Which number is a square root of 400?
math-grade7-2014.js,math_grade7_2014,3,multiple-choice,What is 0.000012 written in scientific notation?,What is 0.000012 written in scientific notation?
math-grade7-2014.js,math_grade7_2014,4,drag-drop,Arrange the three numbers shown in order from least to greatest.,Arrange the three numbers shown in order from least to greatest.
math-grade7-2014.js,math_grade7_2014,5,multiple-choice,Which list of numbers is arranged from least to greatest?,Which list of numbers is arranged from least to greatest?
math-grade7-2014.js,math_grade7_2014,6,free-response,What is the value of (-15) - (-18) ÷ 3?,What is the value of (-15) - (-18) ÷ 3?
math-grade7-2014.js,math_grade7_2014,7,multiple-choice,Which number is a square root of 1?,Which number is a square root of 1?
math-grade7-2014.js,math_grade7_2014,8,multiple-choice,"Let n represent any number in this sequence. 2, 24, 46, 68, ... Which of these can be used to determine the next number?","Let n represent any number in this sequence. <center> 2, 24, 46, 68, ...</center> Which of these can be used to determine the next number?"
math-grade7-2014.js,math_grade7_2014,9,multiple-choice,Which number sentence is represented by this model?,"Which number sentence is represented by this model? <br><img src=""images/question_9.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>"
math-grade7-2014.js,math_grade7_2014,10,multiple-choice,Clarence made a scale drawing of a classroom. The scale in the drawing is 2 inches represents 9 feet. The actual length of the classroom is 36 feet. What is the length of the classroom on the scale drawing?,Clarence made a scale drawing of a classroom. The scale in the drawing is 2 inches represents 9 feet. The actual length of the classroom is 36 feet. What is the length of the classroom on the scale drawing?
math-grade7-2014.js,math_grade7_2014,11,multiple-choice,Which fraction and decimal are equivalent to 10⁻³?,Which fraction and decimal are equivalent to 10⁻³?
math-grade7-2014.js,math_grade7_2014,12,multiple-choice,What is the absolute value of -8.2?,What is the absolute value of -8.2?
math-grade7-2014.js,math_grade7_2014,13,multiple-choice,"Which statement is true about the pattern shown? 5, 20, 80, 320, ...","Which statement is true about the pattern shown? <center> 5, 20, 80, 320, ...</center>"
math-grade7-2014.js,math_grade7_2014,14,multiple-choice,Kelly received a 25% discount on the purchase of a $240 bicycle. What was the amount of the discount Kelly received?,Kelly received a 25% discount on the purchase of a $240 bicycle. What was the amount of the discount Kelly received?
math-grade7-2014.js,math_grade7_2014,15,multiple-choice,Which number sentence is represented by this model?,"Which number sentence is represented by this model? <br><img src=""images/question_15.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>"
math-grade7-2014.js,math_grade7_2014,16,multiple-choice,What is | -11 12 |?,What is |<math><mfrac><mn>-11</mn><mn>12</mn></mfrac></math>|?
math-grade7-2014.js,math_grade7_2014,17,multiple-choice,The length of Rectangular Prism A is shown. The length of this prism is multiplied by a scale factor of 1 2 to create Rectangular Prism B. The volume of Rectangular Prism B is--,"The length of Rectangular Prism A is shown. <br><img src=""images/question_17.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> The length of this prism is multiplied by a scale factor of <math><mfrac><mn>1</mn><mn>2</mn></mfrac></math> to create Rectangular Prism B. The volume of Rectangular Prism B is--"
math-grade7-2014.js,math_grade7_2014,18,multiple-choice,Which statement is false?,Which statement is false?
math-grade7-2014.js,math_grade7_2014,19,multiple-choice,Quadrilateral KLMN is rotated 180° clockwise about the origin. Which coordinates best represent the image of point K?,"Quadrilateral KLMN is rotated 180° clockwise about the origin. Which coordinates best represent the image of point K? <br><img src=""images/question_19.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img>"
math-grade7-2014.js,math_grade7_2014,20,multiple-choice,"A spinner has 8 equal-sized sections. • 2 red • 1 yellow • 3 blue • 2 green A class spun the arrow on the spinner 20 times. The arrow landed on green 3 times. The class will spin the arrow on the spinner a total of 500 times. As the number of spins increases, the experimental probability of the arrow landing on green will most likely approach –","A spinner has 8 equal-sized sections.<br>• 2 red<br>• 1 yellow<br>• 3 blue<br>• 2 green<br><br>A class spun the arrow on the spinner 20 times. The arrow landed on green 3 times. The class will spin the arrow on the spinner a total of 500 times. As the number of spins increases, the experimental probability of the arrow landing on green will most likely approach –"
math-grade7-2014.js,math_grade7_2014,21,multiple-select,The dimensions of 4 rectangular prisms are shown. Identify each of the prisms for which the maximum amount of sand the prism can hold is 30 cubic inches.,The dimensions of 4 rectangular prisms are shown. Identify each of the prisms for which the maximum amount of sand the prism can hold is 30 cubic inches.
math-grade7-2014.js,math_grade7_2014,22,multiple-choice,"A rectangular prism has a height of 3 inches and a volume of 27 cubic inches. The height of this prism is changed to 6 inches, and the other dimensions stay the same. What is the volume of the prism with this change?","A rectangular prism has a height of 3 inches and a volume of 27 cubic inches. The height of this prism is changed to 6 inches, and the other dimensions stay the same. What is the volume of the prism with this change?"
math-grade7-2014.js,math_grade7_2014,23,multiple-choice,Every rhombus is also a--,Every rhombus is also a--
math-grade7-2014.js,math_grade7_2014,24,multiple-choice,Quadrilateral PQMN is similar to quadrilateral WXYZ. What is the measure of angle Z?,"Quadrilateral PQMN is similar to quadrilateral WXYZ. <br><img src=""images/question_24.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> What is the measure of angle Z?"
math-grade7-2014.js,math_grade7_2014,25,multiple-choice,This table shows the dimensions of four rectangular prisms. Which rectangular prism has the greatest volume?,"This table shows the dimensions of four rectangular prisms. <br><img src=""images/question_25.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which rectangular prism has the greatest volume?"
math-grade7-2014.js,math_grade7_2014,26,multiple-choice,Which numbered triangle is a 90° counterclockwise rotation about the origin of the shaded triangle?,"Which numbered triangle is a 90° counterclockwise rotation about the origin of the shaded triangle? <br><img src=""images/question_26.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>"
math-grade7-2014.js,math_grade7_2014,27,multiple-choice,The diameter and height of a cylindrical container are shown. The container is filled completely with cheese sauce. Which of these represents the total number of cubic inches of cheese sauce in the container?,"The diameter and height of a cylindrical container are shown. <br><img src=""images/question_27.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> The container is filled completely with cheese sauce. Which of these represents the total number of cubic inches of cheese sauce in the container?"
math-grade7-2014.js,math_grade7_2014,28,point-select,Figure LMNP will be reflected across the y-axis. Place the point on the graph that represents point N'.,Figure LMNP will be reflected across the y-axis. Place the point on the graph that represents point N'.
math-grade7-2014.js,math_grade7_2014,29,multiple-choice,Triangle PQR is similar to triangle STU. Which proportion can be used to find n?,"Triangle PQR is similar to triangle STU. <br><img src=""images/question_29.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which proportion can be used to find n?"
math-grade7-2014.js,math_grade7_2014,30,multiple-choice,"The number of 8-ounce glasses of water Shane drank each day for 12 days is represented in this histogram. Based on this histogram, which statement must be true?","The number of 8-ounce glasses of water Shane drank each day for 12 days is represented in this histogram. <br><img src=""images/question_30.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Based on this histogram, which statement must be true?"
math-grade7-2014.js,math_grade7_2014,31,multiple-choice,"The digits 1, 2, 3, and 4 are used to make a 3-digit number. Each digit can be repeated. What is the total number of 3-digit numbers that can be made using these digits?","The digits 1, 2, 3, and 4 are used to make a 3-digit number. Each digit can be repeated. What is the total number of 3-digit numbers that can be made using these digits?"
math-grade7-2014.js,math_grade7_2014,32,multiple-choice,"If k = 2, what is the value of k³ - (k - 10) + 4k?","If k = 2, what is the value of k³ - (k - 10) + 4k?"
math-grade7-2014.js,math_grade7_2014,33,multiple-choice,"A spinner has 5 sections of equal size labeled P, Q, R, S, and T. The arrow of this spinner was spun 15 times and landed 4 times on the section labeled Q. Which statement best describes the experimental probability and theoretical probability of the arrow landing on the section labeled Q?","A spinner has 5 sections of equal size labeled P, Q, R, S, and T. The arrow of this spinner was spun 15 times and landed 4 times on the section labeled Q. <br><img src=""images/question_33.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which statement best describes the experimental probability and theoretical probability of the arrow landing on the section labeled Q?"
math-grade7-2014.js,math_grade7_2014,34,multiple-choice,"Ethan earns $12 per hour to walk 2 dogs, plus an additional $7 for brushing the 2 dogs after their walk. Let x represent the hours Ethan works. Let y represent the total he earns each day. Which number sentence best represents this situation?","Ethan earns $12 per hour to walk 2 dogs, plus an additional $7 for brushing the 2 dogs after their walk. <center>Let x represent the hours Ethan works.<br>Let y represent the total he earns each day.</center> Which number sentence best represents this situation?"
math-grade7-2014.js,math_grade7_2014,35,multiple-choice,Aidan's age is 6 years less than half of Maggie's age. Aidan's age is 4 years. What is Maggie's age?,Aidan's age is 6 years less than half of Maggie's age. Aidan's age is 4 years. What is Maggie's age?
math-grade7-2014.js,math_grade7_2014,36,multiple-choice,What is the solution to -12x ≤ -72?,What is the solution to -12x ≤ -72?
math-grade7-2014.js,math_grade7_2014,37,multiple-choice,Which property is illustrated by this number sentence? (-1 • 7) + 3 = 3 + (-1 • 7),Which property is illustrated by this number sentence? <center>(-1 • 7) + 3 = 3 + (-1 • 7)</center>
math-grade7-2014.js,math_grade7_2014,38,multiple-choice,Which graph represents the solution set to this inequality? x + 5,Which graph represents the solution set to this inequality? <center>x + 5 < 7</center>
math-grade7-2014.js,math_grade7_2014,39,multiple-choice,This stem-and-leaf plot shows the high temperatures for a city over 20 days. Which histogram represents the same set of data?,"This stem-and-leaf plot shows the high temperatures for a city over 20 days. <br><img src=""images/question_39.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which histogram represents the same set of data?"
math-grade7-2014.js,math_grade7_2014,40,multiple-choice,Marjorie bought 24 bottles of juice. Each day she opens and drinks 2 of these bottles of juice. Which of the following best represents the number of unopened bottles of juice Marjorie has at the end of d days?,Marjorie bought 24 bottles of juice. Each day she opens and drinks 2 of these bottles of juice. Which of the following best represents the number of unopened bottles of juice Marjorie has at the end of d days?
math-grade7-2014.js,math_grade7_2014,41,multiple-choice,"If n = 3, what is the value of (3 + n 4 ) ÷ 3?","If n = 3, what is the value of (3 + <math><msup><mi>n</mi><mn>4</mn></msup></math>) ÷ 3?"
math-grade7-2014.js,math_grade7_2014,42,multiple-choice,"This spinner has 6 sections of equal size. The arrow of this spinner was spun 60 times. On 45 out of 60 times, the arrow landed on a section labeled with a multiple of 4. What was the experimenal probability of the arrow landing on a section labeled with a multiple of 4?","This spinner has 6 sections of equal size. <br><img src=""images/question_42.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> The arrow of this spinner was spun 60 times. On 45 out of 60 times, the arrow landed on a section labeled with a multiple of 4. What was the experimenal probability of the arrow landing on a section labeled with a multiple of 4?"
math-grade7-2014.js,math_grade7_2014,43,multiple-choice,What is the solution to x -4 = 10,What is the solution to <math><mfrac><mn>x</mn><mn>-4</mn></mfrac></math> = 10
math-grade7-2014.js,math_grade7_2014,44,multiple-choice,"Which of the following is the algebraic form for the verbal statement shown? ""13 more than the product of 4 and a number, n""","Which of the following is the algebraic form for the verbal statement shown? <center>""13 more than the product of 4 and a number, n""</center>"
math-grade7-2014.js,math_grade7_2014,45,multiple-choice,"The table shows the results of 50 rolls of a fair number cube numbered 1 to 6. According to the data in the table, what was the experimental probability of rolling a 1?","The table shows the results of 50 rolls of a fair number cube numbered 1 to 6. <br><img src=""images/question_45.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> According to the data in the table, what was the experimental probability of rolling a 1?"
math-grade7-2014.js,math_grade7_2014,46,multiple-choice,"A spinner has sections labeled W, X, Y, and Z. The faces of a number cube are labeled 1, 2, 3, 4, 5, and 6. What is the total number of possible outcomes of 1 spin of the arrow on the spinner and 1 roll of the number cube?","A spinner has sections labeled W, X, Y, and Z. The faces of a number cube are labeled 1, 2, 3, 4, 5, and 6. What is the total number of possible outcomes of 1 spin of the arrow on the spinner and 1 roll of the number cube?"
math-grade7-2014.js,math_grade7_2014,47,multiple-choice,Which value of k makes -5 > k + 11 true?,Which value of k makes -5 > k + 11 true?
math-grade7-2014.js,math_grade7_2014,48,multiple-choice,Which table contains only the points that lie on the line represented by y = 5 4 x - 3?,Which table contains only the points that lie on the line represented by y = <math><mfrac><mn>5</mn><mn>4</mn></mfrac></math>x - 3?
math-grade7-2014.js,math_grade7_2014,49,multiple-choice,What is the value of n that makes the following true? n + (-7) = -77,What is the value of n that makes the following true? <center>n + (-7) = -77</center>
math-grade7-2014.js,math_grade7_2014,50,multiple-choice,What is the solution to c - 14 < 16?,What is the solution to c - 14 < 16?
math-grade7-practice-2023.js,math_grade7_practice_2023,1,multiple-choice,Samantha stated that 324 is a perfect square. Which factors could Samantha have used to justify her statement?,Samantha stated that 324 is a perfect square. Which factors could Samantha have used to justify her statement?
math-grade7-practice-2023.js,math_grade7_practice_2023,2,multiple-choice,Which operation should be performed last when using the order of operations to simplify this expression? 20 − 6 2 • 2,Which operation should be performed last when using the order of operations to simplify this expression?<br><center>20 − <math><msup><mn>6</mn><mn>2</mn></msup></math> • 2</center>
math-grade7-practice-2023.js,math_grade7_practice_2023,3,multiple-choice,Adam had 820 baseball cards. He gave 25% of the cards to his brother. How many cards did Adam give to his brother?,Adam had 820 baseball cards. He gave 25% of the cards to his brother. How many cards did Adam give to his brother?
math-grade7-practice-2023.js,math_grade7_practice_2023,4,multiple-choice,The table shows the number of different-colored roses sold at a flower shop. The shop owner will create a circle graph to represent the data. What percent of the circle should be used to represent the number of pink roses sold?,"The table shows the number of different-colored roses sold at a flower shop.<br><img src=""images/4.png"" class=""question-image"" alt=""Roses Sold table showing Yellow, Red, Pink, and Orange roses with pictograph representation where each symbol = 20 roses""></img><br>The shop owner will create a circle graph to represent the data. What percent of the circle should be used to represent the number of pink roses sold?"
math-grade7-practice-2023.js,math_grade7_practice_2023,5,multiple-choice,A cylinder has a radius of 7 inches and a height of 20 inches. Which is closest to the surface area of this cylinder?,A cylinder has a radius of 7 inches and a height of 20 inches. Which is closest to the surface area of this cylinder?
math-grade7-practice-2023.js,math_grade7_practice_2023,6,multiple-choice,"The measurements of a rectangular prism are shown. If the height of this rectangular prism was multiplied by 1 2 , the surface area would —","The measurements of a rectangular prism are shown.<br><img src=""images/6.png"" class=""question-image"" alt=""Rectangular prism with dimensions 5 in., 3 in., and 3 in.""></img><br>If the height of this rectangular prism was multiplied by <math><mfrac><mn>1</mn><mn>2</mn></mfrac></math>, the surface area would —"
math-grade7-practice-2023.js,math_grade7_practice_2023,7,multiple-choice,Two similar triangles are shown. Which statement is NOT true?,"Two similar triangles are shown.<br><img src=""images/7.png"" class=""question-image"" alt=""Two similar triangles with various angle and side measurements""></img><br>Which statement is NOT true?"
math-grade7-practice-2023.js,math_grade7_practice_2023,8,multiple-choice,Triangle STU is similar to triangle XYZ. Which proportion can be used to find m?,"Triangle STU is similar to triangle XYZ.<br><img src=""images/8.png"" class=""question-image"" alt=""Two similar triangles with labeled sides: Triangle STU has sides 2, 4, 5 and Triangle XYZ has sides m, 9, 10""></img><br>Which proportion can be used to find m?"
math-grade7-practice-2023.js,math_grade7_practice_2023,9,multiple-choice,Triangle PQR is dilated by a scale factor of 2 using the origin as the center of dilation. What appears to be the new coordinates of point R after this dilation?,"Triangle PQR is dilated by a scale factor of 2 using the origin as the center of dilation. What appears to be the new coordinates of point R after this dilation?<br><img src=""images/9.png"" class=""question-image"" alt=""Coordinate grid showing triangle PQR with point R at approximately (1, -3)""></img>"
math-grade7-practice-2023.js,math_grade7_practice_2023,10,multiple-choice,"The distance, d, a spring stretches is directly proportional to the force, F, on the spring. The constant of proportionality is 0.25. Which equation represents this relationship?","The distance, d, a spring stretches is directly proportional to the force, F, on the spring. The constant of proportionality is 0.25. Which equation represents this relationship?"
math-grade7-practice-2023.js,math_grade7_practice_2023,11,multiple-choice,"One brand of dog food is sold in 4-pound bags, 12-pound bags, and 24-pound bags. • A 4-pound bag costs $6.00. • A 12-pound bag costs $18.00. • A 24-pound bag costs $36.00. • All of the costs include tax. What is the slope of the linear equation that models the relationship between the number of pounds of dog food, x, and the cost in dollars, y?","One brand of dog food is sold in 4-pound bags, 12-pound bags, and 24-pound bags.<br>• A 4-pound bag costs $6.00.<br>• A 12-pound bag costs $18.00.<br>• A 24-pound bag costs $36.00.<br>• All of the costs include tax.<br><br>What is the slope of the linear equation that models the relationship between the number of pounds of dog food, x, and the cost in dollars, y?"
math-grade7-practice-2023.js,math_grade7_practice_2023,12,multiple-choice,The graph of a line is shown. Which statement best describes the slope of this line?,"The graph of a line is shown.<br><img src=""images/12.png"" class=""question-image"" alt=""Coordinate grid showing a line with positive slope""></img><br>Which statement best describes the slope of this line?"
math-grade7-practice-2023.js,math_grade7_practice_2023,13,multiple-choice,"A school club is selling T-shirts to raise money for a field trip. The club members — • purchase a pack of 24 T-shirts for $348 • sell each T-shirt for $19.00 Which equation best represents the total sales in dollars, y, of x T-shirts?","A school club is selling T-shirts to raise money for a field trip. The club members —<br>• purchase a pack of 24 T-shirts for $348<br>• sell each T-shirt for $19.00<br><br>Which equation best represents the total sales in dollars, y, of x T-shirts?"
math-grade7-practice-2023.js,math_grade7_practice_2023,14,multiple-choice,A school club is selling T-shirts to raise money for a field trip. The club members — • purchase a pack of 24 T-shirts for $348 • sell each T-shirt for $19.00 The T-shirt supplier sells T-shirts only in packages of 24. Which table best shows the amount the club will earn after paying for the T-shirt packages and selling the T-shirts?,A school club is selling T-shirts to raise money for a field trip. The club members —<br>• purchase a pack of 24 T-shirts for $348<br>• sell each T-shirt for $19.00<br><br>The T-shirt supplier sells T-shirts only in packages of 24. Which table best shows the amount the club will earn after paying for the T-shirt packages and selling the T-shirts?
math-grade7-practice-2023.js,math_grade7_practice_2023,15,multiple-choice,A school club is selling T-shirts to raise money for a field trip. The club members — • purchase a pack of 24 T-shirts for $348 • sell each T-shirt for $19.00 The club members decide to increase the price of the T-shirts. They will charge 5% more than the original amount. Which dollar value represents 5% of the original price?,A school club is selling T-shirts to raise money for a field trip. The club members —<br>• purchase a pack of 24 T-shirts for $348<br>• sell each T-shirt for $19.00<br><br>The club members decide to increase the price of the T-shirts. They will charge 5% more than the original amount. Which dollar value represents 5% of the original price?
math-grade7-practice-2023.js,math_grade7_practice_2023,16,multiple-choice,"If n = 3, what is the value of (3 + n 4 ) ÷ 3?","If n = 3, what is the value of (3 + <math><msup><mi>n</mi><mn>4</mn></msup></math>) ÷ 3?"
math-grade7-practice-2023.js,math_grade7_practice_2023,17,multiple-choice,What is the solution to the equation? d − 3.4 7 = 2.8,What is the solution to the equation?<br><center><math><mfrac><mrow><mi>d</mi><mo>−</mo><mn>3.4</mn></mrow><mn>7</mn></mfrac></math> = 2.8</center>
math-grade7-practice-2023.js,math_grade7_practice_2023,18,multiple-choice,Beatrice has 18 pencils. Beatrice has 2 more than 4 times the number of pencils Rick has. Exactly how many pencils does Rick have?,Beatrice has 18 pencils. Beatrice has 2 more than 4 times the number of pencils Rick has. Exactly how many pencils does Rick have?
math-grade7-practice-2023.js,math_grade7_practice_2023,19,multiple-choice,Which set of values contains only solutions to −3x < 15?,Which set of values contains only solutions to −3x < 15?
math-grade7-practice-2023.js,math_grade7_practice_2023,20,multiple-choice,"A spinner has 8 equal-sized sections. • 2 red • 1 yellow • 3 blue • 2 green A class spun the arrow on the spinner 20 times. The arrow landed on green 3 times. The class will spin the arrow on the spinner a total of 500 times. As the number of spins increases, the experimental probability of the arrow landing on green will most likely approach —","A spinner has 8 equal-sized sections.<br>• 2 red<br>• 1 yellow<br>• 3 blue<br>• 2 green<br><br>A class spun the arrow on the spinner 20 times. The arrow landed on green 3 times. The class will spin the arrow on the spinner a total of 500 times. As the number of spins increases, the experimental probability of the arrow landing on green will most likely approach —"
math-grade7-practice-2023.js,math_grade7_practice_2023,21,multiple-choice,"A fair number cube has faces labeled 1, 2, 3, 4, 5, and 6. Wesley rolled this number cube 30 times. This table shows his results. Wesley compared the theoretical and experimental probabilities. Which statement correctly compares the theoretical and experimental probabilities that the number landing face-up is a multiple of 3?","A fair number cube has faces labeled 1, 2, 3, 4, 5, and 6. Wesley rolled this number cube 30 times. This table shows his results.<br><img src=""images/21.png"" class=""question-image"" alt=""Table showing Wesley's Results with frequencies for each number""></img><br>Wesley compared the theoretical and experimental probabilities. Which statement correctly compares the theoretical and experimental probabilities that the number landing face-up is a multiple of 3?"
math-grade7-practice-2023.js,math_grade7_practice_2023,22,multiple-choice,Jason represented the values of his 35 baseball cards in a histogram and in a stem-and-leaf plot. Which statement best describes the graph Jason could use to find the median value of his 35 baseball cards?,Jason represented the values of his 35 baseball cards in a histogram and in a stem-and-leaf plot. Which statement best describes the graph Jason could use to find the median value of his 35 baseball cards?
math-grade8-2014.js,math_grade8_2014,1,multiple-choice,What is the value of 4(6 + 2)²?,What is the value of 4(6 + 2)²?
math-grade8-2014.js,math_grade8_2014,2,free-response,What is - 324 ?,What is -<math><msqrt><mi>324</mi></msqrt></math>?
math-grade8-2014.js,math_grade8_2014,3,multiple-choice,"If x = 2 and t = 4 , what is the value of 1 8 (x³ - 4)(t² + 8) ?","If <math><mi>x = 2</mi></math> and <math><mi>t = 4</mi></math>, what is the value of <math><mfrac><mn>1</mn><mn>8</mn></mfrac><mi>(x³ - 4)(t² + 8)</mi></math>?"
math-grade8-2014.js,math_grade8_2014,4,multiple-choice,A food company reduced the amount of salt in one of their food products from 700 milligrams to 630 milligrams. What is the percent decrease in the amount of salt in this food product?,A food company reduced the amount of salt in one of their food products from 700 milligrams to 630 milligrams. What is the percent decrease in the amount of salt in this food product?
math-grade8-2014.js,math_grade8_2014,5,multiple-choice,Which number is an irrational number?,Which number is an irrational number?
math-grade8-2014.js,math_grade8_2014,6,multiple-select,Identify each number between 1.7 × 10⁰ and 195%.,Identify each number between 1.7 × 10⁰ and 195%.
math-grade8-2014.js,math_grade8_2014,7,multiple-choice,"Dora bought a total of 48 cupcakes. Each cupcake cost $0.55, including tax. Of the cupcakes she bought, 3 8 were vanilla cupcakes. What was the total cost of only the vanilla cupcakes?","Dora bought a total of 48 cupcakes. Each cupcake cost $0.55, including tax. Of the cupcakes she bought, <math><mfrac><mn>3</mn><mn>8</mn></mfrac></math> were vanilla cupcakes. What was the total cost of only the vanilla cupcakes?"
math-grade8-2014.js,math_grade8_2014,8,multiple-choice,Which list of numbers is ordered from greatest to least?,Which list of numbers is ordered from greatest to least?
math-grade8-2014.js,math_grade8_2014,9,multiple-choice,"Emil bought a camera for $268.26, including tax. He made a down payment of $12.00 and paid the balance in 6 equal monthly payments. What was Emil's monthly payment for this camera?","Emil bought a camera for $268.26, including tax. He made a down payment of $12.00 and paid the balance in 6 equal monthly payments. What was Emil's monthly payment for this camera?"
math-grade8-2014.js,math_grade8_2014,10,multiple-choice,Which pair of numbers are both between 6 and 7?,Which pair of numbers are both between 6 and 7?
math-grade8-2014.js,math_grade8_2014,11,free-response,Kyle caught 9 insects for his science project in the first week. He caught 13 insects in the second week. What is the percent increase in the number of insects Kyle caught from the first week to the second week? Round your answer to the nearest whole percent.,Kyle caught 9 insects for his science project in the first week. He caught 13 insects in the second week. What is the percent increase in the number of insects Kyle caught from the first week to the second week? Round your answer to the nearest whole percent.
math-grade8-2014.js,math_grade8_2014,12,multiple-choice,"Which number in this list is NOT an integer? 12 4 , -4², 25 , -4.8","Which number in this list is NOT an integer? <center><math><mfrac><mn>12</mn><mn>4</mn></mfrac></math>, -4², <math><msqrt><mi>25</mi></msqrt></math>, -4.8</center>"
math-grade8-2014.js,math_grade8_2014,13,multiple-choice,Which statement best describes 50 ?,Which statement best describes <math><msqrt><mi>50</mi></msqrt></math>?
math-grade8-2014.js,math_grade8_2014,14,multiple-choice,What is the value of 8 3 n³ when n = 3 2 ?,What is the value of <math><mfrac><mn>8</mn><mn>3</mn></mfrac><mi>n³</mi></math> when <math><mi>n = </mi><mfrac><mn>3</mn><mn>2</mn></mfrac></math>?
math-grade8-2014.js,math_grade8_2014,15,multiple-choice,"For the rectangle shown, which equation can be used to find the value of x ?","For the rectangle shown, which equation can be used to find the value of <math><mi>x</mi></math>? <br><img src=""images/question_15.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>"
math-grade8-2014.js,math_grade8_2014,16,multiple-choice,What is the area of this polygon?,"What is the area of this polygon? <br><img src=""images/question_16.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>"
math-grade8-2014.js,math_grade8_2014,17,multiple-choice,Which grid shows only a translation of the shaded polygon to create the unshaded polygon?,Which grid shows only a translation of the shaded polygon to create the unshaded polygon?
math-grade8-2014.js,math_grade8_2014,18,multiple-choice,Which of the following could be the measurements of two supplementary angles?,Which of the following could be the measurements of two supplementary angles?
math-grade8-2014.js,math_grade8_2014,19,multiple-choice,Which number has a value between − 9 and π?,Which number has a value between <math><mo>−</mo><msqrt><mn>9</mn></msqrt></math> and π?
