source_file,test_id,qid,type,clean_text,raw_text
reading-grade7-practice-2024.js,reading_grade7_practice_2024,21,multiple-choice,"Based on the word choice in paragraph 7, what does the author most likely believe?","Based on the word choice in paragraph 7, what does the author most likely believe?"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,22,multiple-choice,Which action by cafeteria staff suggests that student opinions are taken into consideration when making menu decisions?,Which action by cafeteria staff suggests that student opinions are taken into consideration when making menu decisions?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,23,multiple-choice,"According to the article, cafeteria offerings were different before the 2012 rules in that they--","According to the article, cafeteria offerings were different before the 2012 rules in that they--"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,24,multiple-choice,Which sentence is NOT supported by relevant evidence?,Which sentence is NOT supported by relevant evidence?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,25,multiple-choice,Which paragraph contains useful information for a presentation about how to make dishes healthier?,Which paragraph contains useful information for a presentation about how to make dishes healthier?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,26,multiple-choice,Which statement best expresses the author's viewpoint?,Which statement best expresses the author's viewpoint?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,27,multiple-choice,"The phrase ""My heart swelled"" in paragraph 1 conveys that the narrator is--","The phrase ""My heart swelled"" in paragraph 1 conveys that the narrator is--"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,28,multiple-choice,"In paragraph 5, the word consecutively comes from a Latin root that means--","In paragraph 5, the word <u>consecutively</u> comes from a Latin root that means--"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,29,multiple-choice,Which word is a synonym for enhance in paragraph 19?,Which word is a synonym for <u>enhance</u> in paragraph 19?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,30,multiple-choice,How is figurative language used in the first stanza of the poem?,How is figurative language used in the first stanza of the poem?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,31,multiple-choice,Lines 13-14 of the poem convey that the speaker's anger is--,Lines 13-14 of the poem convey that the speaker's anger is--
reading-grade7-practice-2024.js,reading_grade7_practice_2024,32,multiple-choice,Lines 29-32 reveal that the speaker of the poem--,Lines 29-32 reveal that the speaker of the poem--
reading-grade7-practice-2024.js,reading_grade7_practice_2024,33,multiple-choice,Which idea is developed in both the story and the poem?,Which idea is developed in both the story and the poem?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,34,multiple-choice,The endings of the story and the poem both convey a tone of--,The endings of the story and the poem both convey a tone of--
reading-grade7-practice-2024.js,reading_grade7_practice_2024,35,multiple-choice,How do the narrator of the story and the speaker of the poem resolve their conflicts?,How do the narrator of the story and the speaker of the poem resolve their conflicts?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,36,multiple-choice,Which major theme do the story and the poem have in common?,Which major theme do the story and the poem have in common?
reading-grade8-2015.js,reading_grade8_2015,1,multiple-choice,"In paragraph 2, the author's use of the words ""distinguish"" and ""like"" indicates that the information is organized by —","In paragraph 2, the author's use of the words ""distinguish"" and ""like"" indicates that the information is organized by —"
reading-grade8-2015.js,reading_grade8_2015,2,multiple-select,"In this excerpt from paragraph 5, which three words are examples of onomatopoeia? Vocalizations include a chitter, which sounds much like the chattering of teeth; a bark, which is similar to that of a dog . . .","In this excerpt from paragraph 5, which three words are examples of onomatopoeia?

    <div class=""passage-innerbox"">Vocalizations include a chitter, which sounds much like the chattering of teeth; a bark, which is similar to that of a dog . . .
    </div>"
reading-grade8-2015.js,reading_grade8_2015,3,multiple-choice,"Based on paragraph 8, the reader may best infer that the kinkajou —","Based on paragraph 8, the reader may best infer that the kinkajou —"
reading-grade8-2015.js,reading_grade8_2015,4,multiple-choice,"According to the article, which sense best helps a kinkajou locate another kinkajou's territory?","According to the article, which sense best helps a kinkajou locate another kinkajou's territory?"
reading-grade8-2015.js,reading_grade8_2015,5,multiple-choice,"According to the article, the kinkajou resembles a monkey because of its —","According to the article, the kinkajou resembles a monkey because of its —"
reading-grade8-2015.js,reading_grade8_2015,6,multiple-choice,"After their first meeting, the narrator and the horse learn about each other when they —","After their first meeting, the narrator and the horse learn about each other when they —"
reading-grade8-2015.js,reading_grade8_2015,7,multiple-choice,Who is the narrator of this story?,Who is the narrator of this story?
reading-grade8-2015.js,reading_grade8_2015,8,multiple-choice,Complete this analogy. Skilled is to expert as —,"Complete this analogy.

Skilled is to expert as —"
reading-grade8-2015.js,reading_grade8_2015,9,multiple-choice,"In paragraph 1, the author suggests that before the Internet, researching a given topic was —","In paragraph 1, the author suggests that before the Internet, researching a given topic was —"
reading-grade8-2015.js,reading_grade8_2015,10,multiple-choice,Which meaning best fits the word daunting in paragraph 2?,Which meaning best fits the word <i>daunting</i> in paragraph 2?
reading-grade8-2015.js,reading_grade8_2015,11,multiple-choice,The implied main idea of paragraph 2 is that reference books —,The implied main idea of paragraph 2 is that reference books —
reading-grade8-2015.js,reading_grade8_2015,12,multiple-choice,"According to paragraph 2, what major change occurred in the organization of early encyclopedias?","According to paragraph 2, what major change occurred in the organization of early encyclopedias?"
reading-grade8-2015.js,reading_grade8_2015,13,multiple-choice,Read this sentence from paragraph 6. Wikipedia is making an effort to improve its accuracy by hiring an army of individuals to hunt down faulty information on its site. The language in this sentence creates a sense of —,"Read this sentence from paragraph 6.

    <div class=""passage-innerbox"">
      Wikipedia is making an effort to improve its accuracy by hiring an army of individuals to hunt down faulty information on its site.
    </div>

    The language in this sentence creates a sense of —"
reading-grade8-2015.js,reading_grade8_2015,14,multiple-choice,Read this part of an outline based on the article. I. The first encyclopedias A. read from beginning to end B. prepared by a single author C. _______________ Which of these belongs on the blank line?,"Read this part of an outline based on the article.

    <div class=""passage-innerbox"">
      <strong>I. The first encyclopedias</strong><br>
      &nbsp;&nbsp;&nbsp;&nbsp;A. read from beginning to end<br>
      &nbsp;&nbsp;&nbsp;&nbsp;B. prepared by a single author<br>
      &nbsp;&nbsp;&nbsp;&nbsp;C. _______________<br>
    </div>

    Which of these belongs on the blank line?"
reading-grade8-2015.js,reading_grade8_2015,15,multiple-choice,Companies are adapting to the rapidly changing encyclopedia industry by —,Companies are adapting to the rapidly changing encyclopedia industry by —
reading-grade8-2015.js,reading_grade8_2015,16,multiple-choice,What has Encyclopaedia Britannica done to improve the quality of its entries?,What has <i>Encyclopaedia Britannica</i> done to improve the quality of its entries?
reading-grade8-2015.js,reading_grade8_2015,17,multiple-choice,The main idea of the article is that people should —,The main idea of the article is that people should —
reading-grade8-2015.js,reading_grade8_2015,18,multiple-choice,Which is a negative connotation of the word prescribe ?,Which is a negative connotation of the word <i>prescribe</i>?
reading-grade8-2015.js,reading_grade8_2015,19,multiple-choice,"Read this dictionary entry. cor·rode (kə-rōd´) v. 1. Destroy or damage metal, stone, or other materials slowly by chemical action. 2. Be destroyed or damaged in this way. 3. Destroy or weaken gradually. [Latin cor- (expressing intensive force) + rodere 'gnaw.'] The word corrode contains a root that means —","Read this dictionary entry.

    <div class=""passage-innerbox"">
      <b>cor·rode</b> (kə-rōd´) v. <b>1.</b> Destroy or damage metal, stone, or other materials slowly by chemical action. <b>2.</b> Be destroyed or damaged in this way. <b>3.</b> Destroy or weaken gradually.<br>
      [Latin <i>cor-</i> (expressing intensive force) + <i>rodere</i> 'gnaw.']
    </div>

    The word <i>corrode</i> contains a root that means —"
reading-grade8-2015.js,reading_grade8_2015,20,multiple-choice,Which information should be included in a summary of paragraph 2?,Which information should be included in a summary of paragraph 2?
reading-grade8-2015.js,reading_grade8_2015,21,multiple-choice,What is the main idea of paragraph 3?,What is the main idea of paragraph 3?
reading-grade8-2015.js,reading_grade8_2015,22,multiple-choice,Which event most effectively changes Annie's mind about leaving England?,Which event most effectively changes Annie's mind about leaving England?
reading-grade8-2015.js,reading_grade8_2015,23,multiple-choice,What makes Annie aware that other passengers are feeling ill?,What makes Annie aware that other passengers are feeling ill?
reading-grade8-2015.js,reading_grade8_2015,24,drag-drop,Which two characters influenced Annie's comfort during the voyage?,Which two characters influenced Annie's comfort during the voyage?
reading-grade8-2015.js,reading_grade8_2015,25,multiple-choice,Which event is presented as the climax of the trip?,Which event is presented as the climax of the trip?
reading-grade8-2015.js,reading_grade8_2015,26,multiple-choice,"Based on the ""Register for a Summer of Stories"" and ""Cast Your Vote"" sections, an important goal for the library is —","Based on the ""Register for a Summer of Stories"" and ""Cast Your Vote"" sections, an important goal for the library is —"
reading-grade8-2015.js,reading_grade8_2015,27,multiple-choice,"Which information should be included in a summary of the ""Cast Your Vote"" section?","Which information should be included in a summary of the ""Cast Your Vote"" section?"
reading-grade8-2015.js,reading_grade8_2015,28,multiple-choice,"According to the flier, what must a teen do to receive prizes?","According to the flier, what must a teen do to receive prizes?"
reading-grade8-2015.js,reading_grade8_2015,29,multiple-choice,Which is the most likely reason poets are asked to register for the Poetry Session?,Which is the most likely reason poets are asked to register for the Poetry Session?
reading-grade8-2015.js,reading_grade8_2015,30,multiple-choice,Which part of the flier would be most useful for students doing research for a paper?,Which part of the flier would be most useful for students doing research for a paper?
reading-grade8-2015.js,reading_grade8_2015,31,multiple-select,Which three are rules or requirements for using the computers?,Which three are rules or requirements for using the computers?
reading-grade8-2015.js,reading_grade8_2015,32,multiple-choice,The author structured the flier to suggest that the library —,The author structured the flier to suggest that the library —
reading-grade8-2015.js,reading_grade8_2015,33,multiple-choice,Readers who want to become professional writers would be most interested in knowing that the library —,Readers who want to become professional writers would be most interested in knowing that the library —
reading-grade8-2015.js,reading_grade8_2015,34,multiple-choice,What does humility mean in paragraph 2?,What does <i>humility</i> mean in paragraph 2?
reading-grade8-2015.js,reading_grade8_2015,35,multiple-choice,Cody's description of himself in paragraph 2 suggests that he is —,Cody's description of himself in paragraph 2 suggests that he is —
reading-grade8-2015.js,reading_grade8_2015,36,multiple-choice,What does tranquil mean in paragraph 4?,What does <i>tranquil</i> mean in paragraph 4?
reading-grade8-2015.js,reading_grade8_2015,37,multiple-choice,"Read this sentence from paragraph 7. Then, suddenly, a blurry patch of dense black crosses the trail some distance ahead of me. What may the reader best infer from Cody's statement?","Read this sentence from paragraph 7.

    <div class=""passage-innerbox"">
      Then, suddenly, a blurry patch of dense black crosses the trail some distance ahead of me.
    </div>

    What may the reader best infer from Cody's statement?"
reading-grade8-2015.js,reading_grade8_2015,38,multiple-choice,The author establishes the setting in paragraph 7 through the use of —,The author establishes the setting in paragraph 7 through the use of —
reading-grade8-2015.js,reading_grade8_2015,39,multiple-choice,"Read this sentence from paragraph 11. The sun is just starting to burn the dew from the grass, and each green blade, coated with tiny, reflective droplets, is a glittering emerald. The purpose of the metaphor in this sentence is to suggest the —","Read this sentence from paragraph 11.

    <div class=""passage-innerbox"">
      The sun is just starting to burn the dew from the grass, and each green blade, coated with tiny, reflective droplets, is a glittering emerald.
    </div>

    The purpose of the metaphor in this sentence is to suggest the —"
reading-grade8-2015.js,reading_grade8_2015,40,multiple-choice,Cody decides to find his way back out of the park by —,Cody decides to find his way back out of the park by —
reading-grade8-2015.js,reading_grade8_2015,41,multiple-choice,Which sentence best describes the theme of the story?,Which sentence best describes the theme of the story?
reading-grade8-practice-2024.js,reading_grade8_practice_2024,1,multiple-choice,"Read this dictionary entry. dis•tinct (dĭ-stĭngkt´) adj. 1. Not identical; separate. 2. Easily recognized; clear. 3. Obviously defined; unquestionable. [Lat. dīstīnctus , p. part. of distinguish] In paragraph 1 of the article, distinct comes from a word that means--","Read this dictionary entry. <div class=""passage-dicbox""><b>dis•tinct</b> (dĭ-stĭngkt´) <i>adj.</i> <b>1.</b> Not identical; separate. <b>2.</b> Easily recognized; clear. <b>3.</b> Obviously defined; unquestionable. [Lat. <i>dīstīnctus</i>, p. part. of distinguish]</div> In paragraph 1 of the article, <u>distinct</u> comes from a word that means--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,2,multiple-choice,"Based on the article, the reader can determine that hummingbirds —","Based on the article, the reader can determine that hummingbirds —"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,3,multiple-choice,"In the poem, the hummingbird's nest is a symbol of--","In the poem, the hummingbird's nest is a symbol of--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,4,multiple-choice,Both the poem and the article address the theme of--,Both the poem and the article address the theme of--
reading-grade8-practice-2024.js,reading_grade8_practice_2024,5,multiple-choice,"In paragraph 7, Mrs. Ellis wishes Keisha good luck most likely because she thinks Keisha--","In paragraph 7, Mrs. Ellis wishes Keisha good luck most likely because she thinks Keisha--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,6,multiple-choice,The purpose of the figurative language in paragraph 8 is to foreshadow--,The purpose of the figurative language in paragraph 8 is to foreshadow--
reading-grade8-practice-2024.js,reading_grade8_practice_2024,7,multiple-choice,Read this sentence from paragraph 9. Keisha started to stumble over her words as Mrs. Watson continued to stare at her with an almost belligerent gaze. What is the meaning of the word belligerent ?,"Read this sentence from paragraph 9. <div class=""passage-innerbox"">Keisha started to stumble over her words as Mrs. Watson continued to stare at her with an almost <u>belligerent</u> gaze.</div> What is the meaning of the word <u>belligerent</u>?"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,8,multiple-choice,"In paragraphs 8 and 9, the author's tone can best be described as--","In paragraphs 8 and 9, the author's tone can best be described as--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,9,multiple-choice,Which event is part of the resolution of the story?,Which event is part of the resolution of the story?
reading-grade8-practice-2024.js,reading_grade8_practice_2024,10,multiple-choice,"Read this thesaurus entry. evolve v. — adapt, develop, increase, mature. Which word best replaces evolve as it is used in paragraph 1?","Read this thesaurus entry. <div class=""passage-dicbox""><b>evolve</b> <i>v.</i> — adapt, develop, increase, mature.</div> Which word best replaces <u>evolve</u> as it is used in paragraph 1?"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,11,multiple-choice,"Based on paragraph 4, what can the reader determine?","Based on paragraph 4, what can the reader determine?"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,12,multiple-choice,"The organization of the ideas in ""Literature and Art Abound"" supports the author's purpose by--","The organization of the ideas in ""Literature and Art Abound"" supports the author's purpose by--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,13,multiple-choice,"Which sentence from ""A Beginning, Not an End"" best represents the main idea of the section?","Which sentence from ""A Beginning, Not an End"" best represents the main idea of the section?"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,14,multiple-choice,Which detail best supports the idea that Harlem was a center of growth for jazz music in America?,Which detail best supports the idea that Harlem was a center of growth for jazz music in America?
reading-grade8-practice-2024.js,reading_grade8_practice_2024,15,multiple-choice,The details in paragraph 2 are mostly about —,The details in paragraph 2 are mostly about —
reading-grade8-practice-2024.js,reading_grade8_practice_2024,16,multiple-choice,"Read this sentence from paragraph 4. In fact, more than 4,000 species of fish and marine life may populate a typical coral community. In this sentence, populate means--","Read this sentence from paragraph 4. <div class=""passage-innerbox"">In fact, more than 4,000 species of fish and marine life may <u>populate</u> a typical coral community.</div> In this sentence, <u>populate</u> means--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,17,multiple-choice,The organization of ideas in paragraph 6 supports the author's message by--,The organization of ideas in paragraph 6 supports the author's message by--
reading-grade8-practice-2024.js,reading_grade8_practice_2024,18,multiple-choice,"The use of the word ""however"" indicates that paragraph 7 is organized by--","The use of the word ""however"" indicates that paragraph 7 is organized by--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,19,multiple-choice,"The word co exist in paragraph 7 has the prefix co -, which means--","The word <u>co</u>exist in paragraph 7 has the prefix <u>co</u>-, which means--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,20,multiple-choice,Which information best demonstrates that coral reefs are important to marine life?,Which information best demonstrates that coral reefs are important to marine life?
reading-grade8-practice-2024.js,reading_grade8_practice_2024,21,multiple-choice,Which information from the article explains the cooperative relationship between algae and reef-dwelling coral?,Which information from the article explains the cooperative relationship between algae and reef-dwelling coral?
reading-grade8-practice-2024.js,reading_grade8_practice_2024,22,multiple-choice,Why are coral reefs ideal for the growth of algae?,Why are coral reefs ideal for the growth of algae?
reading-grade8-practice-2024.js,reading_grade8_practice_2024,23,multiple-choice,How do warming ocean temperatures affect coral?,How do warming ocean temperatures affect coral?
reading-grade8-practice-2024.js,reading_grade8_practice_2024,24,multiple-choice,"Based on the article, the reader can determine that--","Based on the article, the reader can determine that--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,25,multiple-choice,"Based on the article, the author most likely wants the reader to agree that--","Based on the article, the author most likely wants the reader to agree that--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,26,multiple-choice,"By describing the ocean's habitat as ""delicate,"" the author intends to--","By describing the ocean's habitat as ""delicate,"" the author intends to--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,27,multiple-choice,Which information should be included in a summary of this article?,Which information should be included in a summary of this article?
reading-grade8-practice-2024.js,reading_grade8_practice_2024,28,multiple-choice,Which type of literary device does the author use in paragraphs 6-12?,Which type of literary device does the author use in paragraphs 6-12?
reading-grade8-practice-2024.js,reading_grade8_practice_2024,29,multiple-choice,"In paragraph 8, the word preliminary means--","In paragraph 8, the word <u>preliminary</u> means--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,30,multiple-choice,"Read this sentence from paragraph 15. The bird had a gray head the color of soot, and its eyes, two onyx stones, were surrounded with black, as if rimmed in eye makeup. The purpose of the figurative language in this sentence is to--","Read this sentence from paragraph 15. <div class=""passage-innerbox"">The bird had a gray head the color of soot, and its eyes, two onyx stones, were surrounded with black, as if rimmed in eye makeup.</div> The purpose of the figurative language in this sentence is to--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,31,multiple-choice,Which word is the best antonym for arduous in paragraph 18?,Which word is the best antonym for <u>arduous</u> in paragraph 18?
reading-grade8-practice-2024.js,reading_grade8_practice_2024,32,multiple-choice,Paragraph 18 suggests that Joanna--,Paragraph 18 suggests that Joanna--
reading-grade8-practice-2024.js,reading_grade8_practice_2024,33,multiple-choice,"In paragraph 25, what is Dan's most logical reason for moving away from the waterfall?","In paragraph 25, what is Dan's most logical reason for moving away from the waterfall?"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,34,multiple-choice,The simile in paragraph 30 emphasizes that--,The simile in paragraph 30 emphasizes that--
reading-grade8-practice-2024.js,reading_grade8_practice_2024,35,multiple-choice,Joanna presumes the bird is in distress because it--,Joanna presumes the bird is in distress because it--
reading-grade8-practice-2024.js,reading_grade8_practice_2024,36,multiple-choice,"In the story, Joanna is--","In the story, Joanna is--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,37,multiple-choice,"The repetition of "" Plik-plik-plik-plik! "" creates a feeling of--","The repetition of ""<i>Plik-plik-plik-plik!</i>"" creates a feeling of--"
reading-grade8-practice-2024.js,reading_grade8_practice_2024,38,multiple-choice,The point of view used in the story best helps the reader understand--,The point of view used in the story best helps the reader understand--
reading-grade8-practice-2024.js,reading_grade8_practice_2024,39,multiple-choice,A theme of the story is that--,A theme of the story is that--
